1,0.8124381428963245,4.559903480096123,1.6289631742414943
2,3.8398844521666864,0.5651019550699323,8.28047399110903
3,4.8425360343185435,2.351823071554581,8.285156763725855
4,2.9125599901722454,1.4572966096048279,6.067494889364114
5,5.3924613248193864,5.602777501184467,9.571474828310635
6,4.664425765033061,9.942783938450415,2.4680799337063686
7,6.45665445060808,7.627153076413931,7.3984145922688365
8,4.523493007392088,5.897376480652482,1.8033116731574237
9,1.4882197210747041,5.8249837819575,3.2026960277686665
10,0.773850795569122,5.8596553014734925,1.9777068283080779
11,1.6257865902439412,9.691513273395348,9.145280345054527
12,2.8290849993503113,8.698966852707532,9.983217560007065
13,9.621935750390683,7.192523542052106,2.122439569277942
14,2.7870759985455775,5.786692452696076,1.1678860183046131
15,4.701285744934433,2.519936779167779,8.278508410861797
